Target,Stance,Text,Hashtags,Stance_Processed
stay_at_home_orders,AGAINST,MENTION Exactly!  More testing equals more cases. The media fear porn is off the charts.   The correct measure is hospitalizations &amp; death rate which are way down from the peak.  Most people who get covid19 have little to no symptoms.   We need to stop the inasankty &amp;,OPENAMERICANOW,0
stay_at_home_orders,FAVOR,MENTION Right .. for 2$ less savings for staying home .,"StayAtHome,StaySafeStayHome",2
stay_at_home_orders,AGAINST,Sick and tired of tyrants! ,"tyrants,freemichigan,RecallWhitmer,maga,OPENAMERICANOW",0
stay_at_home_orders,NONE,"MENTION Going to miss NovaScotia this summer 😥 due to Covid, Hubby &amp; I visit every summer ☀️, stay a month with family members in ColeHarbour BelliveausCove Tusket &amp; do day trips.","NovaScotia,Covid,ColeHarbour,BelliveausCove,Tusket,StaySafeStayHome",1
stay_at_home_orders,FAVOR,MENTION MaskUp PhysicalDistancing  or it’s back to,"MaskUp,PhysicalDistancing,StaySafeStayHome",2
stay_at_home_orders,FAVOR,Before and after/That's how I see my life now/Coronavirus,"haiku,haikuchallenge,micropoetry,poetry,before,beforeandafter,CoronavirusPandemic,ShelterInPlace,WearADamnMask,StayAtHomeSaveLives",2
stay_at_home_orders,NONE,🎶▶Oringo MENTION    On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Top of your matter MENTION  On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,AGAINST,MENTION let these kids go back to work. They’re obviously very bored.,"seattleprotests,endthelockdown",0
stay_at_home_orders,NONE,🎶▶Broke a minute MENTION   On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,"MENTION MENTION MENTION MENTION MENTION ""Fuck the ppl who've died I guess?"" is the stupidest comment I've seen so far. How many degrees did it take you to come up with that question?",OPENAMERICANOW,1
stay_at_home_orders,NONE,"Pls adopt me lovers do not fall for all these adopt me scams like trust trade, fail trade etc. I just got scammed today for my only robux pet 😭😭😭😭😭😭😭😡 pls dont fall for the scams.",StaySafeStayHome,1
stay_at_home_orders,NONE,🎶▶Xo MENTION     On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,MENTION Rational people knew this four months ago.  FN morons.,OPENAMERICANOW,1
stay_at_home_orders,NONE,🎶▶You MENTION     On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,COVID19  second wave eastanglia Council PeopleDontForget gov the government  is not doing the job !!! ,"COVID19,eastanglia,Council,PeopleDontForget,gov,job,SaferAtHome",1
stay_at_home_orders,NONE,"To all our Muslim brothers and sisters:   May Allah keep you safe, grant your prayers, and give you strength as you celebrate this joyous occasion of Eid al-Adha.   From your ProudMakatizens Eid Mubarak!  ","ProudMakatizens,StaySafeStayHome",1
stay_at_home_orders,NONE,"MENTION MENTION I think you need to get rid of the massive chip on your shoulder,it is what the welsh government say ,stay local - nobody from elsewhere ,put up with it for everyones good health",StaySafeStayHome,1
stay_at_home_orders,NONE,MENTION Amazon will get it all the way to my door.,SaferAtHome,1
stay_at_home_orders,NONE,MENTION Unbelievable sad... they do not care about their staf! Where is the trust?,"dumbbehavior,StaySafeStayHome",1
stay_at_home_orders,AGAINST,"This should be the last lockdown  Come September society must re-open; it's utterly irrational for us live like this. We lived through worse flu seasons without shutdowns &amp; there is a greater health crisis unfolding, far worse than the Covid_19 virus, itself. ","lockdown,crisis,Covid_19,endthelockdown",0
stay_at_home_orders,NONE,🎶▶Pray for me MENTION MENTION On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Baby MENTION    On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Yawa dey MENTION    On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,MENTION The D-Day is finally here. ...  You always shine like the sun and illuminate the lives of those around you. ...  You are such a special girl and you bring joy into our lives. Happy birthday 🎂 dost ,"hbdmadiha,StaySafeStayHome",1
stay_at_home_orders,NONE,the spread of illness on a daily basis.  COVID-19 is caused by Coronavirus that was first identified in late 2019. It is spread from person to person through droplets produced by coughing or sneezing. It causes mild symptoms in most people but in some it can cause..,"Coronavirus,SaferAtHome",1
stay_at_home_orders,FAVOR,MENTION We are hoping to have a Scottish staycation this year. I have family in England but won't be visiting due to risks of spread. Likewise they won't be travelling north either. Plenty of beautiful places to visit in home counties for now.,StaySafeStayHome,2
stay_at_home_orders,AGAINST,MENTION What happened to the America that had the Boston Tea Party because they didn't want to pay taxes? We have to stop being so weak and letting the government control us like this.,ReopenAmericaNow,0
stay_at_home_orders,FAVOR,"Remember Eid will come again,  No need to risk life.  StayAtHome ","StayAtHome,StaySafeStayHome",2
stay_at_home_orders,NONE,▶️📻 african child  MENTION  MENTION  MENTION  RaypowerNigeria ,"RaypowerNigeria,StaySafeStayHome",1
stay_at_home_orders,AGAINST,MENTION Democrats need to stop inflating the numbers just to keep this Plandemic going and scaring Americans!  The Chinese virus has over a 99% survival rate! ,"Plandemic,OPENAMERICANOW",0
stay_at_home_orders,NONE,MENTION MENTION Go home you selfish idiots. Are you trying to do Putin's bidding? Are you trying to keep Donald in power? ,"EndTheRiots,SaferAtHome",1
stay_at_home_orders,NONE,🎶▶Stress free MENTION MENTION MENTION  On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,"MENTION Pubs supposedly have ""one way"" routes to/from toilets etc 🙁😂🤣. Shops typically have customers that bumble around all over the place.",StaySafeStayHome,1
stay_at_home_orders,FAVOR,MENTION MENTION What are you doing to care? In Vermont we are ALL doing our part because We 💚,"Vermont,Vermonters,StayAtHomeSaveLives",2
stay_at_home_orders,NONE,HAPPY EID MUBARAK!!! To all the Muslims around the globe. Have a safe Eid,StaySafeStayHome,1
stay_at_home_orders,NONE,MENTION MENTION MENTION Sir it is a humble request to uh please promote all medical student to next session also...,"promoteallmedicalstudents,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶️Anita baker MENTION  On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Hey stranger MENTION    On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,AGAINST,lockdown kills people !  ,"lockdown,OPENAMERICANOW",0
stay_at_home_orders,NONE,🎶▶So far so good MENTION  On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Assignment MENTION MENTION  On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,"EidAdhaMubarak and HajjMubarak To all celebrating . The supreme sacrifice of Hazrat Ibrahim Alaihi Salam teaches us devotion to Allah . Also to rekindle the spirit of sacrifice in our daily lives to help those in need , the poor, the vulnerable of the society.","EidAdhaMubarak,HajjMubarak,StaySafeStayHome",1
stay_at_home_orders,FAVOR,"Found a whole new meaning of BC - before coronavirus! Let's fight this together, so everything we did before this retched virus can become 'after coronavirus' and only the best memories can be made💓","StayAtHome,StayAtHomeSaveLives",2
stay_at_home_orders,FAVOR,Extremely concerned to hear about the news of Shri AmitabhBachchan Ji &amp; AbhishekBachchan testing COVID 19 Positive. My prayers for their speedy &amp; safe recovery. We look forward to seeing them hale and hearty.  Once Again my appeal to everyone -,"AmitabhBachchan,AbhishekBachchan,WearAMask,StaySafeStayHome",2
stay_at_home_orders,NONE,🎶▶Money remix MENTION MENTION On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,AGAINST,"MENTION ""Unforseen"" If Covid19 was as deadly as reported then Vancouver's East Van should have been hit hard. You have thousands of homeless/drug users, and they didn't give a shit about social distancing, yet did one of them die?",endthelockdown,0
stay_at_home_orders,NONE,MENTION MENTION MENTION MENTION I feel for your business and your state of mind as I'm sure this is taking your stress levels beyond belief... I have never worn a mask and hope this will be over soon..,OPENAMERICANOW,1
stay_at_home_orders,NONE,"MENTION Hey you never went and look at how you turned out!  Most kids  already read Well Above the ""Current President"" level. ","Homeschooling2020,StaySafeStayHome",1
stay_at_home_orders,FAVOR,I see that MENTION are still showing the people on their tandem bikes before progammes. Don't you lot not know that there is a lockdown and no one can go out right now?,"coronavirus,StayAtHomeSaveLives",2
stay_at_home_orders,NONE,🎶▶Bad influence MENTION    On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,FAVOR,MENTION MENTION MENTION He is one of my heroes of the T’Rump era!,"WearAMask,StaySafeStayHome",2
stay_at_home_orders,NONE,"No One Can Love More Than, The One Who Cried For You♥️  GoodNightTwitterWorld ","GoodNightTwitterWorld,StayAtHomeSaveLives",1
stay_at_home_orders,NONE,"MENTION MENTION We can't actually celebrate, work, or reach even a fraction of our potential under your petty communist regime. Talk about tone deaf!  TrudeauMustGo ","TrudeauMustGo,endthelockdown",1
stay_at_home_orders,NONE,MENTION MENTION Be strong you never know who you are inspiring,endthelockdown,1
stay_at_home_orders,NONE,🎶▶So fine MENTION   On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Mj remix MENTION MENTION On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,AGAINST,MENTION It’s more than just tourism: this has real world consequences for people that thought they could go to work on Monday.,endthelockdown,0
stay_at_home_orders,FAVOR,MENTION Yeah... Don't travel,StayAtHomeSaveLives,2
stay_at_home_orders,NONE,MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION TY  Sheila for your kindness in including me.,"ResisterFamily,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Woman MENTION  On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,AGAINST,MENTION The numbers are in the government over reacted everything should go back to the way it was and the 6% of ohio in the high risk pool should stay home or wear masks or whatever,"openohio,OPENAMERICANOW",0
stay_at_home_orders,NONE,MENTION Thank you. My Governor MENTION needs to see this important information from a medical professional such as yourself.,StaySafeStayHome,1
stay_at_home_orders,NONE,🎶▶God can bless anybody MENTION On BREAKETIMESHOW MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"BREAKETIMESHOW,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Greece MENTION MENTION  On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,MENTION MENTION Great Decision,StaySafeStayHome,1
stay_at_home_orders,NONE,🎶▶Guarantee dey MENTION  On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,AGAINST,MENTION Okay so we move to stage 4. That will fail. What next? Stage 5? What if no vaccine is ever found? Are we going to hideout forever? This response is devoid of all logic,endthelockdown,0
stay_at_home_orders,NONE,“Every morning starts a new page in your story. Make it a great one today” ― Good Morning All TuesdayMorning  IndiaFightsCorona ,"TuesdayMorning,IndiaFightsCorona,StaySafeStayHome",1
stay_at_home_orders,AGAINST,".MENTION as planned, we flattened the Covid-19 curve long ago, mission complete!  Now, every business in America should be allowed to legally open and run their businesses as they see fit.  The government should not have a say in this—this is America! ",OPENAMERICANOW,0
stay_at_home_orders,NONE,"She:I'm done with you,its over! Me: over सकेपछी strike change हुन्छ, आइजा batting गर।",StaySafeStayHome,1
stay_at_home_orders,NONE,🎶▶Gidi love MENTION   On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,You 👉🏼----------5KM ----------👈🏼 Me.  Stay at home.  ,"StayHome,IStandWithDan,StayAtHomeSaveLives",1
stay_at_home_orders,AGAINST,"MENTION MENTION Idiots.. Wake up America now, communists are trying to take over our country. ",OPENAMERICANOW,0
stay_at_home_orders,NONE,🎶▶No limit MENTION MENTION MENTION   On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Try me MENTION  On BREAKETIMESHOW MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"BREAKETIMESHOW,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,"Over 1 Million COVID-19 cases were added globally in only 4 days. For reference, it took three months to reach the first 1 million cases globally.",StaySafeStayHome,1
stay_at_home_orders,NONE,MENTION HECS fees can be a lifelong debt and that is for trying to become educated and productive.,"perspective,leadership,StayAtHomeSaveLives",1
stay_at_home_orders,FAVOR,"With covid19 deaths now at five, I can’t impress it on anyone how important it is for us to continue being vigilant about our health. Please wear a mask, observe personal hygiene and if it is not necessary avoid crowded places.StaySafeStayHome",StaySafeStayHome,2
stay_at_home_orders,AGAINST,I'm done.  I'm just done with the government overreach.  The hypocritical bullshit.  Life has risks.  Many of them are far greater than this overhyped virus. ,"Enough,endthelockdown",0
stay_at_home_orders,AGAINST,"MENTION MENTION Here in Ontario, population 13 million, we're averaging fewer than 130 cases per day, with ~10 deaths per day (that's people who died *with* COVID, not necessarily from it).  Recoveries are outpacing new cases. ",endthelockdown,0
stay_at_home_orders,AGAINST,the country has passed into the grip of lockdown fanatics.,"auspol,endthelockdown",0
stay_at_home_orders,AGAINST,"MENTION DATELINE MONDAY AUG 3, 2020. Today the Official Groundhog of New Jersey, “Punxsutawney Phil” Murphy, popped his head out of the Gov’s Mansion, looked out, sniffed the air and twitched his whiskers, and proclaimed, “Six more weeks of quarantine!”","govmurphy,endthelockdown",0
stay_at_home_orders,FAVOR,I broke quarantine today because my  a/c was broken and I feel so guilty,StayAtHomeSaveLives,2
stay_at_home_orders,NONE,🎶▶Dumebi MENTION    On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,FAVOR,August already sigh  - I have saved a lot of money in gas this year... and driving 10 miles seems like a big drive..,"sigh,covidlife2020,WearAMask,digdeep,SaferAtHome",2
stay_at_home_orders,NONE,🎶▶Money MENTION cc MENTION On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,AGAINST,MENTION Spot on. All this for a disease that has a 99.96% survival rate.,"NoMasks,endthelockdown",0
stay_at_home_orders,NONE,"MENTION MENTION MENTION MENTION MENTION New babies &amp; parents have been forgotten about. This is not on &amp; we will not stand it anymore! My breech baby, at nearly 6 months has still not been able to have a hip scan. Sort it out MENTION MENTION",endthelockdown,1
stay_at_home_orders,NONE,🎶▶Options MENTION MENTION On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,FAVOR,LongCovid is real. Let's not forgot about those left behind who are still suffering. Please all be careful with lockdown slowly easing- trust your gut. If something doesn't feel right don't do it- look after yourselves as the gov won't.,"LongCovid,StaySafeStayHome",2
stay_at_home_orders,NONE,🎶▶Fact MENTION  On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,MENTION: new executive order to limit indoor dining to less than 50% occupancy. It is safer to “eat outside”,"covid19,SaferAtHome",1
stay_at_home_orders,NONE,"Breaking: With each passing day the Coronavirus death rate in the United States is dropping. This suggest Coronavirus is changing into a less lethal virus as time goes by. Spike in cases hasn't increased the death rate, it has lowered it.","Breaking,ReOpenAmerica",1
stay_at_home_orders,NONE,MENTION They ALL do!  We are being lied too!!!  😡,OPENAMERICANOW,1
stay_at_home_orders,AGAINST,MENTION Town centres are inhospitable now &amp; will be worse once masks are compulsory. Pointless as the virus has run its course.,endthelockdown,0
stay_at_home_orders,NONE,BlackLivesCantMatter until AllLivesMatter. America won't trade one social injustice for another...,"BlackLivesCantMatter,AllLivesMatter,StayAtHomeSaveLives",1
stay_at_home_orders,NONE,MENTION Exactly... it’s just,"fearporn,OPENAMERICANOW",1
stay_at_home_orders,NONE,🎶▶Thankful MENTION MENTION  On TRENDVILLA MENTION MENTION MENTION🎧 spinning🔄 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,MENTION Thank you for the reminder.  Thank you for all you do.,"staywell,StaySafeStayHome",1
stay_at_home_orders,AGAINST,Went to Macdonalds for take away = mask on  changed mind and ate in = mask off  next door to buy newspaper = mask on  into pub to read it = mask off  makes perfect sense 🤔  wake up everybody !!!!  nomasks COVID19  ,"nomasks,COVID19,endthelockdown",0
stay_at_home_orders,NONE,🎶▶Proper MENTION MENTION MENTION  On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,MENTION MENTION MENTION MENTION SHUT UP!!,"ImpeachedForLife,BunkerBoy,crybaby,canadahatesyou,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Sudden MENTION   On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,FAVOR,MENTION A recent Yale study shows that probably half of infections are caused by people who are infected but not yet supporting symptoms. You cannot keep children and teachers safe of this is true.,"virtualclassrooms,StayAtHomeSaveLives",2
stay_at_home_orders,NONE,"MENTION Optics, Regan. Nothing but fake optics. It is sickening. ",OPENAMERICANOW,1
stay_at_home_orders,NONE,MENTION As have we. The day they announced,SaferAtHome,1
stay_at_home_orders,AGAINST,My advice to those on CERB who are advocating not moving onto stage 3: go back to work. Someone else will take your job and you won't find one. Buisnesses shutting down everywhere. We are in a DEPRESSION.,endthelockdown,0
stay_at_home_orders,FAVOR,"T01- "" It's not always that we need to do more but rather that we need to focus on less. ""                     ••• This resilient time of the COVID pandemic in some or the other way helped all of our souls to rest and calm down to rejuvenate healthy and pure.",StaySafeStayHome,2
