Target,Stance,Text,Hashtags,Stance_Processed
face_masks,AGAINST,MENTION MENTION MENTION And one of those choices should be in person school with NO masks!!!,"schoolchoice,Casedemic,nomasks",0
face_masks,FAVOR,Hey MENTION on Madison Avenue why are you not enforcing the mask mandate? Most of the people in the store today were not wearing them. I'm a frequent shopper but now I've grounded myself from in-store shopping. DO BETTER.,WearADamnMask,2
face_masks,FAVOR,"Watching idiot parents coming to pick their kids up from Camp Covid… Some poor counselor is having to take temperature checks as they drive up, and these stupid parents still aren’t wearing masks! No wonder!",WearADamnMask,2
face_masks,NONE,MENTION COVID-19 on a shoe-string?  StayHome  ,"StayHome,WearADamnMask",1
face_masks,AGAINST,MENTION He didn’t get it because he WASNT wearing a mask!!! Covid goes through masks you giant group of idiots!!! And there’s a cure in hydroxycholoroquine  so get over your stupid Plandemic rules and regulations that are killing people through depression and suicides!,"hydroxycholoroquine,Plandemic,MasksOff",0
face_masks,AGAINST,"Masks are as well hiding our facial features which otherwise make us recognizable. By making compulsory to wear them along with the social distancing, are they trying to dehumanise and disconnect us?","MaskeyeHayır,NoToMasks,NoMasks",0
face_masks,NONE,MENTION MENTION Bheki Cele can ... the hell off. I won't produce a receipt until everyone of his mates(fucking cadres) and SAPS has.  gatvol ANCMustFall  COVID19SA plandemic,"gatvol,ANCMustFall,COVID19SA,NoMasks",1
face_masks,FAVOR,Im still waiting to hear a real and truthful example of anyone who’s “medically exempt” from wearing a mask. Like prove me wrong but if ya have a heath condition surely getting the virus is hella worse than being a bit uncomfortable no?,WearAMaskPlease,2
face_masks,NONE,"Okay people let's dumb this down for the 38%.  Less tests≠less infected with Coronavirus.  If a woman is pregnant and doesn't take a test, she's still pregnant.  ","COVID19,ItIsWhatItIs,MAGAmath,WearADamnMask",1
face_masks,FAVOR,"Dear Entitled White Women - Wear. A. Fucking. Mask. You are an embarrassment to white women who actually give a shit about all humans. No matter their skin color, sexual orientation, religion, or origin.",WearADamnMask,2
face_masks,AGAINST,MENTION If a piece of underwear can’t stop the smell of a fart how can a cloth mask stop a virus...,masksdontwork,0
face_masks,NONE,MENTION If there was ever a time to take a gap year—even just to help parents or grandparents in whatever way you can—it’s this year. Become an autodidact.,"students,WearAMask",1
face_masks,NONE,MENTION MENTION You are patting yourself on the back for a service that the people now need because of the,"TrumpVirus,TrumpVirusDeathToll156K,VoteForOurLives,RepublicansForBiden,WearADamnMask",1
face_masks,FAVOR,"Found out a friend of mine, who lives in a very rural area, who also refused to wear a mask and distance - is now in the hospital with covid. They are doing ok so far, but it’s obviously not just the sniffles.","covid,WearADamnMask",2
face_masks,FAVOR,"3. In many countries these are being handed free out at metros, supermarkets, town halls and doctor's surgeries. Home made ones don't usually clip over the nose so are pretty useless. Why is England so arrogant that it won't learn from other countries?",WearAMask,2
face_masks,FAVOR,"MENTION And so many without masks!  Wtf, people?",WearADamnMask,2
face_masks,NONE,"MENTION MENTION FFS open your brain and think, we will live with virus peacefully like we are living now.with the pandemic virus 1968. Sweden is.OUT OF.COVID WITH NO LOCKDOWN AND",NoMasks,1
face_masks,AGAINST,MENTION MENTION But we're not all going along to it. I was refused a blood test at my GP's this morning because I refused to don a mask,NoMask,0
face_masks,FAVOR,"I hung a ""Help Us Stay Open, Please wear a mask in our shop"" sign on our door this morning.  Mom &amp; Pop shops don't have sick days.  We don't have employees.  Cases in our county are rising fast (thank you, evangelical revival &amp; church camp attendees). ",WearAMaskSaveALife,2
face_masks,AGAINST,F your masks!  Wear one if you want but don't make me. ,NoMasks,0
face_masks,FAVOR,"MENTION A virus is much smaller than shown.  How-ev-er, a virus needs water to survive. The virus rides on airbourne water mist from a cough. Each drop is about 150 to 800 microns.   It would not pass through the mesh of the mask, no matter how dense your intelligence. ",WearADamnMask,2
face_masks,FAVOR,"MENTION ‘Clowns’ trying to help prevent spread of a serious infection, and if ur seeing them they’ll be protecting u. Hardly something to ridicule people for. We need look after each other and masks are one part of this",WearAMaskPlease,2
face_masks,FAVOR,MENTION MENTION MENTION It isn’t. Mask or ventilator. Make your choice.,WearADamnMask,2
face_masks,AGAINST,MENTION MENTION MENTION Weird how many doctors say masks aren't the answer except in situations like surgery to avoid coughing or sneezing into an open incision.   Masks don't block viruses anyway.  Our health is damaged if we restrict our breathing. Our immune system too.   Goodbye. ,NoMasks,0
face_masks,FAVOR,Many thanks to all who supported our mask campaign‼️ They are set to ship next week! 😷 ,"MaskUp,WearAMask",2
face_masks,NONE,MENTION Those who survive COVID may also experience long term health issues.,WearAMask,1
face_masks,FAVOR,MENTION “...believing their “right” not to wear a mask was more important than killing innocent people.  ...Dave did everything he was supposed to do and you did not.  Shame on all of you and may Karma find you all.”  😔 ,"Covid19,Coronavirus,WearADamnMask",2
face_masks,FAVOR,"Saw 3 elderly women on their separate jogs this morning- good on you for focusing on cardiovascular health and doing weight-bearing activity, however it is all for naught if you are not wearing a mask",WearADamnMask,2
face_masks,NONE,MENTION is pissing MENTION off with telling truths about COVID19 ItIsWhatItIs Please don't believe y'alls President because he lies. NovemberIsComing but fast enough,"COVID19,ItIsWhatItIs,NovemberIsComing,WashYourHands,WearADamnMask",1
face_masks,AGAINST,How are people just cool with politicians mandating unconstitutional mask mandates which is completely not backed up by science?  ,NoMaskOnMe,0
face_masks,FAVOR,It's mind boggling to me the number of people that still aren't wearing masks/wearing masks correctly. Georgia is nowhere close to flattening the curve.,WearAMaskSaveALife,2
face_masks,AGAINST,"WA St’s gov  has issued a mandate that we have to be masked -I wish he added costumes. If I have to see the world walk by me in masks &amp; social distance, I would like the world to walk by me in costume w| their character’s signature walk. I think the world needs that.",masks,0
face_masks,FAVOR,"MENTION MENTION And evidently today according to our ""leader"", there is a decline. Lies, lies, lies. No testing over weekend so of course the numbers are down. I don't need a math degree to figure that out. But DeathSantis got pat on back for job well done","DeathSantis,WearADamnMask",2
face_masks,NONE,"MENTION MENTION MENTION MENTION During Kate's live shot, the local officials behind her had NoMasks on &amp; were not sociallydistanced. I thought Gov.Hogan mandated the wearing of  masks inside &amp; outside? Or is that only for civilians?","NoMasks,sociallydistanced,WearAMaskSaveALife",1
face_masks,NONE,MENTION MENTION MENTION MENTION I’m totally with you!,MasksOff,1
face_masks,FAVOR,"Of course I wear a mask. What am I, a red shirt on Star Trek?",masks,2
face_masks,AGAINST,MENTION I'm disgusted with the mask wearing rubbish. I have never seen so many people continuously touch their face trying to adjust their masks transferring germs from their face to their hands to everywhere else. What a crock of rubbish mask wearing is MENTION ,NoMasks,0
face_masks,NONE,MENTION You can't make this crap up!  These people are,"insane,MasksOff",1
face_masks,NONE,"MENTION I don’t what’s worse, you having that concert in Southampton during the Covid pandemic or your music. JK, it’s your music. But both are awful.","chainsmokers,COVID19,Quarantine,WearADamnMask",1
face_masks,AGAINST,The Left is super supportive of rape survivors when they choose an abortion but calls them “selfish bastards” when they can’t wear masks due to trauma. Keep it up Dems.,"VoteDemsOut,RedWave2020,NoMaskMandates,MyBodyMyChoice,masksdontwork",0
face_masks,AGAINST,"MENTION I’m with you on that. I though Boris was a level headed politician, I’m starting to question that.  If you’re more comfortable wearing a mask for protection, then fien, wear one, but don’t force me to wear one too.  Masks only work if the person wearing it is ill. ",MasksOff,0
face_masks,FAVOR,MENTION MENTION Every breath he exhales potentially spreads COVID19. Why can't people be more considerate of people at risk? Answer...never go to Home Depot or use Sunrun products. Just say NO. Your company has failed to keep people safe.,"COVID19,SunRun,WearAMaskSaveALife",2
face_masks,NONE,"MENTION New York did it, so the rest of the country can do it.","lockdown,WearADamnMask",1
face_masks,FAVOR,The difference between anti seatbelt &amp; anti mask people is that the latter is leaving a digital footprint of their ignorance for their grandkids. ,masks,2
face_masks,FAVOR,BizarreThingsThatDriveMeMad Thinking that masks don't work!,"BizarreThingsThatDriveMeMad,WearADamnMask",2
face_masks,FAVOR,MENTION That’s because you’re a Karen and a trump lover. If you really cared for the people that deserve to live on this planet. You would wear a damn mask. Good luck for when you might need a ventilator soon. Us Normal people are going to wear masks to survive.,WearAMaskSaveALife,2
face_masks,FAVOR,If a soldier can wear a gas mask for 24 hrs in a desert you can probably wear a piece of cloth for 40 minutes.  Wear a mask you ape ,"WearAMask,MasksSaveLives",2
face_masks,AGAINST,"MENTION MENTION Curve WAS flattening until the riots started. My red state Is doing fine! And we opened early, schools are reopening, gyms, little league, we’re fine!","Trump2020Landslide,billclintonlsapedo,masksdontwork",0
face_masks,FAVOR,"Seriously, why do I smile as I pass by people while wearing my mask? But still,",WearAMask,2
face_masks,FAVOR,"Let me get this straight: you want to not only fly right now, but have the audacity to not wear a mask.  Delta then said I’m turning this thing around like a MOTHER because y’all are acting like CHILDREN","Delta,WearADamnMask",2
face_masks,AGAINST,MENTION MENTION Karen says your children are not safe at home! 😂😂😂  Fight Mask Tyranny!,NoMasks,0
face_masks,AGAINST,"MENTION MENTION By not wearing a mask you are giving the children of the COVID generation a chance to go to school, play sports, and have real childhoods",NoMasks,0
face_masks,FAVOR,"Trumps cronies are now making it known that there is no negative to wearing a mask.. MENTION finally wears a mask..its a shame its 3 months too late. You have already killed or permantly damanged half of of America ( physically, financially and mentally)",WearAMask,2
face_masks,FAVOR,"People say COVID19 isn't a big deal ""Hey! The dead person was 78/96/99/67""  Nevermind the girl with the Double Lung Transplant, and the other young adults with LIFE LONG Ailments. These people cannot be ignored","COVID19,CoronavirusPandemic,WearADamnMask",2
face_masks,NONE,"MENTION MENTION Wrong. The virus is alive and well. It's not just gonna ""go away"" like some people believe. It's here until there's a vaccine available.sheesh.🙄",WearADamnMask,1
face_masks,AGAINST,I'm just a girl standing in a shop with no mask on asking people not to judge. 👍,"bekind,NoMasks",0
face_masks,FAVOR,"Not wearing a mask is ""small dick energy."" ",WearADamnMask,2
face_masks,FAVOR,"MENTION MENTION MENTION MENTION MENTION is just ad nauseum repeating her diatribe. One where she offers no science, no logic, no evidence that is abreast with understanding and advisories issued by health authorities. She is sabotaging efforts to create awareness here on Masks!",WearADamnMask,2
face_masks,FAVOR,MENTION Not only did everyone in the church wear a mask ALL THREE PRESIDENTS in attendance wore masks too,WearADamnMask,2
face_masks,FAVOR,What’s wrong with people? Ware a mask and stay the heck away from others. It’s pretty easy!,"COVIDIOTS,PhysicalDistancing,StopTheSpread,FactsNotFear,WashYourHands,WearAMaskSaveALife",2
face_masks,NONE,MENTION MENTION Japan upping their game. But let's all argue about wearing a mask.,WearAMask,1
face_masks,FAVOR,MENTION MENTION MENTION These hypocrites like MENTION are still arguing about wearing masks-unbelievable  Hypocrisy ,"Hypocrisy,WearADamnMask",2
face_masks,FAVOR,"All of you maskholes who say masks violate your personal freedoms, how you gonna justify that to your kids in December when they can’t go visit Santa at the mall? Mask up now.","COVID19,maskup,masksdontwork",2
face_masks,AGAINST,Anyone been to wal mart with no mask??? What’s the script that the “health ambassadors ” feed you?,"MAGA,NoMasks",0
face_masks,FAVOR,"Good morning! Wear a mask when not at home, keep a minimum distance of 6 feet as best you can, and wash your hands frequently throughout the day.",WearADamnMask,2
face_masks,FAVOR,"MENTION MENTION MENTION MENTION I have cancer, I do not go out except for blood tests and chemo.  There are people in line at Quest with no mask, even though their sign says ""no entry without a mask"".  I would like to go out, shop, eat in a restaurant, but I am terrified.",WearADamnMask,2
face_masks,FAVOR,MENTION MENTION Thank you for that!!! - Time for a quick walk then. 😷 ,"stayathome,WearADamnMask",2
face_masks,NONE,MENTION Well I live in central Texas so it’s an 8-10 hour drive even if I wanted to.,WearAMask,1
face_masks,FAVOR,MENTION MENTION Our ancestors fought against people being gassed you complete sausage. A mask in a shop for 20 minutes is first world selfish mother fucking problems.,WearADamnMask,2
face_masks,FAVOR,"My new nightmare in my sleep is not going to jail, is not robbery or falling. My new nightmare is forgetting to wear my mask in public and dying from the coronavirus. Do me a favor, to reduce my anxiety wear a fucking mask or stay at home. Thank you.",WearAMaskPlease,2
face_masks,AGAINST,Got thrown out of an amusement arcade today for not wearing a mask. Left the family in that sh*t place and went for a nice walk in the countryside instead. Most places you need to wear a mask for are not actually worth going in at all.,NoMasks,0
face_masks,FAVOR,MENTION MENTION agrees and has launched a new campaign to highlight the continued importance of wearing masks  ,"MaskUp,WearADamnMask",2
face_masks,NONE,"MENTION MENTION MENTION MENTION MENTION MENTION And not only do I have family drama queen, I’m in the high risk category! I stopped drinking Democratic koolaide back in the 80’s before  DegenerateBill was POTUS. If you can’t SEE what they’re doing to us — to this country, I doubt detox will help at this stage.","DegenerateBill,SayNoToMasks",1
face_masks,FAVOR,"MENTION MENTION No need to be patient. Not wearing a mask in public (as mandated by PA Governor) is the equivalent of swinging around a gun with the safety off; somebody’s going to get hurt. That said, I see Philadelphia P/O watch people walk around w/o masks and they say nada!",WearADamnMask,2
face_masks,FAVOR,"Over 155,000 Americans have succumbed to Covid-19 and too many more will.  Your right to not wear a mask is disrespectful to all front line workers and your fellow citizens.   Your right to not wear a mask contributes to our country’s horrific toll. ",WearAMaskSaveALife,2
face_masks,AGAINST,"MENTION Nationwide, hotels are crammed full of male immigrants, obviously an inside job.  Can it be stopped?  Yes. Accept it’s a global, facist, totalitarian, genocidal and cruel coup. Start by not wearing a mask.",NoMasks,0
face_masks,FAVOR,"If you're not willing to wear a mask at a grocery store (even when it's mandatory), could you at least utilize their delivery or pickup options (which is often free)? You are gaining nothing. Does the thrill of walking down the cereal really mean that much to you? ",WearADamnMask,2
face_masks,AGAINST,Hell no to your mask mandate ,NoMasks,0
face_masks,AGAINST,MENTION MENTION MENTION MENTION MENTION What the hell is a git? I'm not wearing a mask and you can't me!,"FauciTheFraud,MasksOffAmerica",0
face_masks,NONE,MENTION U should be ashamed of ur behaviour and the crap u keep spouting... this started as a 3 week lockdown to protect the nhs and flatten the curve..what the hell is happening!!???KeepBritainFree ,"KeepBritainFree,NoMaskOnMe",1
face_masks,NONE,"MENTION MENTION MENTION It seems that some people can't think beyond themselves and their needs. They will also be the people who complain if there is another lockdown, effectively caused by their lack of compliance.",WearAMask,1
face_masks,FAVOR,"MENTION Stowe, VT- As an almost daily customer I am so frustrated that your staff and your organization are not taking MENTION mandates for mask wearing seriously.",WearAMaskSaveALife,2
face_masks,NONE,MENTION stop talking about people wearing no masks and social distancing at the candidate rallies. ,"seattleriots,MasksOff",1
face_masks,FAVOR,People tweeting from their smart phones about how masks are a form of government  control is hilarious to me.,WearADamnMask,2
face_masks,FAVOR,"MENTION Maybe get a washable, reusable mask.",WearAMaskSaveALife,2
face_masks,AGAINST,"MENTION Yo I’m forreal over this shit with the mask.... this is getting ridiculous every fucking day. Fuck them and their masks, im over it",NoMasks,0
face_masks,FAVOR,MENTION  Only 50%people in gautam bhuddha nagar are found wearing mask.. Sheer negligence. Why isnt there strict impose of mask wearing law? negligence ,"negligence,NoMasks",2
face_masks,FAVOR,MENTION Just try it. you HoaxPanic lady; just try it. We’ll ship you to Sweden - where no one wears a mask. ,"HoaxPanic,NoMasks",2
